weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2
0.59,0.01,0.5,0.47
0.61,0.01,0.25,0.48
0.6,0.01,0.12,0.01
0.6,0.01,0.06,0.26
0.62,0.01,0.03,0.39
0.6,0,0.02,0.45
0.6,0.01,0.51,0.02
0.59,0.01,0.25,0.76
0.6,0.02,0.37,0.12
0.61,0.01,0.19,0.31
0.61,0.01,0.09,0.4
0.61,0.01,0.05,0.44
0.6,0,0.02,0.47
0.6,0.01,0.01,0.48
0.61,0,0.01,0.48
0.59,0.01,0,0.49
0.76,0.03,0,0.01
1.86,0.57,0.5,0.26
3.89,2.04,0.75,0.88
6.17,5.79,1.37,1.7
8.54,7.82,1.69,2.1
10.95,9.87,2.34,2.31
13.45,11.98,3.17,2.91
16.21,14.24,3.59,3.71
19.33,16.74,4.79,4.61
22.64,19.45,5.4,5.06
26.05,22.3,6.7,6.28
29.58,25.28,7.85,6.9
33.01,28.27,8.42,7.7
36.34,31.18,9.71,9.11
39.59,34.04,10.86,9.81
42.75,39.57,11.93,10.66
45.86,42.36,12.96,11.58
48.86,45.11,13.48,12.55
51.96,47.88,14.24,13.53
55.6,50.87,15.62,15.02
59.73,54.2,17.31,16.26
64.08,57.89,19.15,16.89
68.29,61.66,20.58,18.2
72.29,65.24,21.79,19.35
76.32,68.69,23.39,20.93
80.35,72.21,24.7,22.22
84.12,75.61,26.35,23.37
88.05,82.36,28.17,24.94
91.84,85.78,29.59,26.22
95.54,89.16,31.29,27.37
99.62,92.76,32.65,28.94
104.05,96.46,34.82,30.22
108.78,100.45,37.41,32.37
113.76,104.74,39.21,33.94
118.73,109.21,41.6,35.72
123.56,113.44,43.8,37.12
128.34,117.68,45.9,39.31
133.05,121.86,47.95,41.41
137.6,125.92,49.97,42.96
142.17,129.83,51.99,44.74
146.64,137.94,54.49,46.62
151.14,142.08,56.75,48.57
155.95,146.44,59.37,50.54
160.73,150.62,62.19,53.02
165.88,155.11,65.09,55.77
171.48,160.1,68.05,58.14
177.15,165.23,71.52,60.82
182.55,170.21,74.26,63.17
187.59,174.9,76.63,65.34
192.69,179.43,78.81,67.42
197.57,183.98,81.91,69.47
202.51,188.32,84.45,71.99
206.52,196.27,85.23,72.75
207.27,196.55,85.61,72.63
206.48,195.7,85.81,72.57
205.8,195,85.9,72.54
205.22,194.42,85.45,72.52
204.72,193.87,85.73,72.52
204.28,193.39,85.36,72.51
203.85,192.94,85.18,72.51
0.6,0.02,0.51,0.11
0.59,0.01,0.12,0.19
0.59,0.01,0.08,0.15
0.6,0,0.32,0.17
0.59,0,0.03,0.16
0.59,0.01,0.38,0.17
0.59,0,0.55,0.17
0.6,0,0.64,0.33
0.6,0.01,0.68,0.42
0.6,0.01,0.21,0.46
0.58,0,0.03,0.48
0.58,0,0.15,0.49
0.59,0.01,0.21,0.5
0.59,0.01,0.26,0.5
0.59,0.01,0.01,0.5
0.6,0.01,0.14,0
0.6,0,0.29,0.25
0.61,0,0.01,0.12
0.6,0,0.13,0.19
0.59,0.01,0.2,0.35
0.59,0,0.24,0.42
0.61,0,0.26,0.46
0.61,0.01,0.26,0.02
0.6,0,0.27,0.26
0.59,0.01,0.27,0.38
0.59,0,0.27,0.06
0.6,0,0.27,0.28
0.6,0,0.27,0.39
0.65,0.04,0.27,0.05
1.4,0.71,0.23,0.78
3.2,2.23,0.48,1.14
5.37,4.05,1.1,1.32
7.65,5.94,1.91,1.91
10.04,7.94,2.32,2.2
12.5,10.01,3.02,3.35
15.15,12.11,3.88,3.92
18.15,16.9,4.8,4.21
21.53,19.74,6.26,4.86
25.03,22.71,6.5,6.18
28.6,25.73,7.61,7.34
32.08,28.71,8.67,7.92
35.32,31.51,9.7,8.71
38.42,34.18,10.21,9.1
41.6,36.93,11.47,9.8
44.73,39.73,12.6,11.15
47.8,42.49,13.66,12.32
50.99,45.24,14.7,12.91
54.54,48.13,15.71,14.2
58.42,51.18,17.22,15.35
62.59,58.11,18.47,16.43
66.85,61.88,20.1,17.46
70.84,65.32,21.91,18.98
74.93,68.85,23.32,20.24
78.89,72.29,25.02,21.87
82.56,75.5,26.38,23.18
86.35,78.73,27.55,24.34
90.15,82.17,29.14,25.42
93.79,85.5,30.93,26.96
97.73,88.87,32.83,28.23
101.98,92.4,34.28,30.36
106.5,96.06,36.5,31.43
111.33,104.26,38.62,32.96
116.24,108.57,40.67,34.73
121.01,112.76,43.2,36.62
125.75,116.94,45.46,38.56
130.44,121.11,47.6,40.03
134.79,124.96,49.66,41.76
139.22,128.75,51.69,43.63
143.65,132.73,53.71,45.56
147.85,136.54,56.22,47.53
152.52,140.6,57.97,49.02
157.25,144.92,60.85,51.76
162.03,149.04,63.79,54.13
167.31,158.22,66.76,56.81
172.88,163.25,69.74,58.66
178.32,168.17,72.23,60.58
183.43,172.81,74.98,63.04
188.32,177.17,77.85,65.27
193.34,181.72,80.79,67.88
198.22,186.09,83.26,70.69
203.13,190.67,84.99,71.59
206.15,194.65,85.86,72.05
206,195.64,86.29,72.27
205.23,194.89,86.01,72.39
204.61,194.17,85.87,71.94
204.09,193.56,85.3,71.72
203.62,192.56,85.01,72.11
203.19,192.14,84.87,72.3
202.82,191.74,84.8,71.9
